structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	1	0.028	0.028	-299.599	1.000	0.333	67.907	C30H42O6	[M + H3N + H]+	C30H46NO6+	AMQGNLQZSMPDGV	InChI=1S/C30H42O6/c1-16(9-8-10-17(2)26(35)36)18-13-23(34)30(7)25-19(31)14-21-27(3,4)22(33)11-12-28(21,5)24(25)20(32)15-29(18,30)6/h10,16,18-19,21,31H,8-9,11-15H2,1-7H3,(H,35,36)	Ganoderic Acid Gs-1	CC(CCC=C(C)C(=O)O)C1CC(=O)C2(C1(CC(=O)C3=C2C(CC4C3(CCC(=O)C4(C)C)C)O)C)C	3.400	162848158;91591403;44473462	COCONUT:(CNP0109787);TeroMol:(TKC049196);SUPERNATURAL:(SN0009670);PUBCHEM:(162848158 91591403 44473462);LOTUS:(Q77422822);PUBMED:(null)	279969858	516.332	200	3.331	860778055340402386	860777668134812780	860777668134812779	855	
1	1	0.147	0.147	-189.524	1.000	0.333	230.625	C26H49NO3	[M + H]+	C26H50NO3+	MXQIMGJUWZRRQX	InChI=1S/C26H49NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-25(28)27-24-26(29)30/h9-10H,2-8,11-24H2,1H3,(H,27,28)(H,29,30)	N-Nervonoyl Glycine	CCCCCCCCC=CCCCCCCCCCCCCCC(=O)NCC(=O)O	9.900	156963108	HMDB:(HMDB0242091);PUBCHEM:(156963108)	10	424.379	200	3.332	860778014613705900	860777668290002048	860777668290002047	860	
1	1	0.074	0.074	-246.231	1.000	0.469	17.965	C29H40O6	[M + K]+	C29H40KO6+	LLCTZEXRKYOVJM	InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3	4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate	CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C	7.800	5317014;78384868	COCONUT:(CNP0259065);TeroMol:(TKC024026);SUPERNATURAL:(SN0208488);MESH:(5317014);PUBCHEM:(5317014 78384868);LOTUS:(Q105153421 Q105153422);PUBMED:(null)	279969862	523.246	200	3.334	860778043453742788	860777668256447612	860777668256447611	859	
1	1	0.237	0.237	-119.418	0.263	0.100	12.687	C18H34O4	[M + Na]+	C18H34NaO4+	GSDSZZZUMHELIE	InChI=1S/C18H34O4/c1-2-3-4-5-8-11-16(19)14-15-17(20)12-9-6-7-10-13-18(21)22/h14-17,19-20H,2-13H2,1H3,(H,21,22)	(E)-8,11-Dihydroxy-9-octadecenoic acid	CCCCCCCC(C=CC(CCCCCCC(=O)O)O)O	4.300	15799579;101644082;101644083;56935843;10018546;10448375	CHEBI:(165760);LIPIDMAPS:(LMFA02000063);PUBCHEM:(15799579 101644082 101644083 56935843 10018546 10448375)	2147483682	337.235	200	3.336	860778039813085853	860777668386471052	860777668386471051	863	
1	1	0.430	0.430	-101.790	1.000	0.333	64.037	C18H34O4	[M + H3N + H]+	C18H38NO4+	GSDSZZZUMHELIE	InChI=1S/C18H34O4/c1-2-3-4-5-8-11-16(19)14-15-17(20)12-9-6-7-10-13-18(21)22/h14-17,19-20H,2-13H2,1H3,(H,21,22)	(E)-8,11-Dihydroxy-9-octadecenoic acid	CCCCCCCC(C=CC(CCCCCCC(=O)O)O)O	4.300	15799579;101644082;101644083;56935843;10018546;10448375	CHEBI:(165760);LIPIDMAPS:(LMFA02000063);PUBCHEM:(15799579 101644082 101644083 56935843 10018546 10448375)	2147483682	332.280	200	3.337	860778008095756698	860777668352916616	860777668352916615	862	
1	1	0.770	0.770	-33.226	0.982	0.500	158.007	C18H34O4	[M + H]+	C18H35O4+	PYGXAGIECVVIOZ	InChI=1S/C18H34O4/c1-3-5-15-21-17(19)13-11-9-7-8-10-12-14-18(20)22-16-6-4-2/h3-16H2,1-2H3	1,10-dibutyl decanedioate	CCCCOC(=O)CCCCCCCCC(=O)OCCCC	5.300	7986	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0041220);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(7986);SUPERNATURAL:(SN0298396);HSDB:(109-43-3);MESH:(7986);FooDB:(FDB021119);PUBCHEM:(7986);MACONDA:(CON00020);COCONUT:(CNP0346743);NORMAN:(NS00005592);CHEBI:(165632);DSSTox:(DTXSID1041847);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null)	138235086446	315.253	200	3.340	860778016798938713	860777668516494488	860777668516494487	866	
1	1	0.029	0.029	-539.937	1.000	0.120	39.361	C22H26N6O5	[M - H2O + H]+	C22H25N6O4+	LCGIJUUGFUFBDH	InChI=1S/C22H26N6O5/c23-19-18-15(26-22(24)27-19)6-5-14-9-13(10-28(14)18)11-1-3-12(4-2-11)20(31)25-16(21(32)33)7-8-17(29)30/h1-4,13-14,16H,5-10H2,(H,25,31)(H,29,30)(H,32,33)(H4,23,24,26,27)	Mthdaz	C1CC2=C(C(=NC(=N2)N)N)N3C1CC(C3)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O	0.800	124199;44295580	MESH:(124199);PUBCHEM:(124199 44295580);DSSTox:(DTXSID70908160);PUBMED:(null)	137438953542	437.194	200	3.340	860778013334443026	860777668898176196	860777668898176195	877	
1	1	0.065	0.065	-339.375	1.000	0.333	55.561	C31H44O6	[M + H3N + H]+	C31H48NO6+	XHWNFPOLQYKPKS	InChI=1S/C31H44O6/c1-17(2)9-8-10-20(28(35)36)26-22-15-24(34)27-29(5)13-12-23(33)18(3)21(29)11-14-30(27,6)31(22,7)16-25(26)37-19(4)32/h9,18,21-22,25,27H,8,10-16H2,1-7H3,(H,35,36)	3,11-Diketofusidic Acid	CC1C2CCC3(C(C2(CCC1=O)C)C(=O)CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)C	5.000	23268022;21155584;73745524	COCONUT:(CNP0426520);TeroMol:(TKC053753);SUPERNATURAL:(SN0430635);PUBCHEM:(23268022 21155584 73745524);DSSTox:(DTXSID801118979);LOTUS:(Q105328329);PUBMED:(null);KNAPSACK:(XHWNFPOLQYKPKS-UHFFFAOYSA-N)	137718923346	530.348	201	3.346	860778040723250202	860777667975429208	860777667975429207	850	
1	1	0.005	0.005	-193.706	0.999	0.330	45.407	C26H52O3Si	[M + H3N + H]+	C26H56NO3Si+	WCCLLAKPNBQULL	InChI=1S/C26H52O3Si/c1-4-7-10-18-23-27-30(28-24-19-11-8-5-2,29-25-20-12-9-6-3)26-21-16-14-13-15-17-22-26/h21H,4-20,22-25H2,1-3H3	Cycloocten-1-yl(trihexoxy)silane	CCCCCCO[Si](C1=CCCCCCC1)(OCCCCCC)OCCCCCC	10.042	153699250;153307554	PUBCHEM:(153699250 153307554)	2	458.403	201	3.346	860778038902921679	860777668545854620	860777668545854619	867	
1	1	0.073	0.073	-394.889	0.600	0.333	64.258	C26H34O6	[M + H3N + H]+	C26H38NO6+	BBWMRBSEGFTSQC	InChI=1S/C26H34O6/c1-2-3-4-5-6-7-8-9-18-30-23-14-16-25(17-15-23)32-20-22(27)19-31-24-12-10-21(11-13-24)26(28)29/h10-17H,2-9,18-20H2,1H3,(H,28,29)	4-[3-[4-(Decyloxy)phenoxy]acetonyloxy]benzoic acid	CCCCCCCCCCOC1=CC=C(C=C1)OCC(=O)COC2=CC=C(C=C2)C(=O)O	6.594	9846199	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(9846199);PUBMED:(null)	16777282	460.270	201	3.351	860778016631166508	860777668646517928	860777668646517927	870	
1	1	0.017	0.017	-60.615	0.800	0.500	34.954	C9H18O5	[M - H2O + H]+	C9H17O4+	LZEZHCWAFOSRRG	InChI=1S/C9H19O5/c1-11-4-5-13-8-9-14-7-6-12-3-2-10/h10H,1-9H2/q+1		[CH2+]OCCOCCOCCOCCO	-1.000	71677770	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(71677770)	16777218	189.112	201	3.354	860778018652821219	860777668164172912	860777668164172911	856	
1	1	0.032	0.032	-125.123	1.000	0.500	29.622	C10H14O2	[M - H2O + H]+	C10H13O+	VBYOTISTNZJGRH	InChI=1S/C10H14O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-5,8-9H,6-7H2,1H3,(H,11,12)	Deca-2,6,8-trienoate	CC=CC=CCCC=CC(=O)O	2.500	5312367;5312368;153918271;78383931	CHEBI:(188402);LIPIDMAPS:(LMFA01030215 LMFA01030216);LotusExpanded;PUBCHEM:(5312367 5312368 153918271 78383931)	10737418274	149.096	202	3.365	860778013816788018	860777668227087480	860777668227087479	858	
1	1	0.423	0.423	-99.449	1.000	0.500	183.103	C19H34O	[M + H]+	C19H35O+	NYNXWWRZOOJQQC	InChI=1S/C19H34O/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(2)20/h7-8,10-11H,3-6,9,12-18H2,1-2H3	nonadeca-10,13-dien-2-one	CCCCCC=CCC=CCCCCCCCC(=O)C	6.605	9808885;76099200;10333807	COCONUT:(CNP0173548);SUPERNATURAL:(SN0258641);MESH:(9808885);LotusExpanded;PUBCHEM:(9808885 76099200 10333807);PUBMED:(null)	8593080390	279.269	202	3.370	860778015960077764	860777668864621760	860777668864621759	876	
1	1	0.107	0.107	-250.436	1.000	0.333	103.803	C37H69NO2	[M + H3N + H]+	C37H73N2O2+	JXLQRECGAGDWSQ	InChI=1S/C37H69NO2/c1-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36(39)38(3)37(40)35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-5-2/h18-21H,4-17,22-35H2,1-3H3	N-methyl-N-octadec-9-enoyloctadec-9-enamide	CCCCCCCCC=CCCCCCCCC(=O)N(C)C(=O)CCCCCCCC=CCCCCCCCC	14.500	87122840;22564489;91276208	PUBCHEM:(87122840 22564489 91276208)	2	577.567	202	3.371	860778016375313935	860777668759764148	860777668759764147	873	
1	1	0.351	0.351	-119.956	1.000	0.333	197.215	C19H34O	[M + H3N + H]+	C19H38NO+	NYNXWWRZOOJQQC	InChI=1S/C19H34O/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(2)20/h7-8,10-11H,3-6,9,12-18H2,1-2H3	nonadeca-10,13-dien-2-one	CCCCCC=CCC=CCCCCCCCC(=O)C	6.605	9808885;76099200;10333807	COCONUT:(CNP0173548);SUPERNATURAL:(SN0258641);MESH:(9808885);LotusExpanded;PUBCHEM:(9808885 76099200 10333807);PUBMED:(null)	8593080390	296.295	202	3.373	860778015230268674	860777668793318584	860777668793318583	874	
1	1	0.076	0.076	-349.851	1.000	0.333	135.920	C38H71NO2	[M + H3N + H]+	C38H75N2O2+	PQNJPWTVYGXVTK	InChI=1S/C38H71NO2/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-30-32-34-39-37(40)35-36(38(39)41)33-31-29-27-25-23-21-18-16-14-12-10-8-6-4-2/h29,31,36H,3-28,30,32-35H2,1-2H3	3-(Hexadec-2-enyl)-1-octadecylpyrrolidine-2,5-dione	CCCCCCCCCCCCCCCCCCN1C(=O)CC(C1=O)CC=CCCCCCCCCCCCCC	15.700	6365999;3020114	NORMAN:(NS00060711);PUBCHEM:(6365999 3020114);DSSTox:(DTXSID901212378)	137439215618	591.583	202	3.374	860778019915306908	860777668826873020	860777668826873019	875	
1	1	0.047	0.047	-268.084	1.000	0.333	64.888	C34H50O6	[M + H3N + H]+	C34H54NO6+	BJWDDGXVLCMINZ	InChI=1S/C34H50O6/c1-10-11-12-13-23(16-26(35)36)27-30-28(29(37)21(6)22(7)40-30)32(39)34(31(27)38,15-14-19(2)3)18-24-17-25(20(4)5)33(24,8)9/h14,21-25,38H,4,10-13,15-18H2,1-3,5-9H3,(H,35,36)	3-[6-[(2,2-Dimethyl-3-prop-1-en-2-ylcyclobutyl)methyl]-7-hydroxy-2,3-dimethyl-6-(3-methylbut-2-enyl)-4,5-dioxo-2,3-dihydrochromen-8-yl]octanoic acid	CCCCCC(CC(=O)O)C1=C(C(C(=O)C2=C1OC(C(C2=O)C)C)(CC=C(C)C)CC3CC(C3(C)C)C(=C)C)O	8.000	13915581	SUPERNATURAL:(SN0185415);PUBCHEM:(13915581);LOTUS:(Q105141074)	269484034	572.395	203	3.379	860778039817280175	860777668579409056	860777668575214751	868	
1	1	0.094	0.094	-237.492	0.627	0.000	17.160	C29H40O6	[M + Na]+	C29H40NaO6+	LLCTZEXRKYOVJM	InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3	4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate	CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C	7.800	5317014;78384868	COCONUT:(CNP0259065);TeroMol:(TKC024026);SUPERNATURAL:(SN0208488);MESH:(5317014);PUBCHEM:(5317014 78384868);LOTUS:(Q105153421 Q105153422);PUBMED:(null)	279969862	507.271	204	3.398	860778050256905347	860777669552487692	860777669552487691	895	
1	5	0.075	0.075	-265.815	0.017	0.305	82.051	C34H62N8O4	[M + H]+	C34H63N8O4+	UDENZTJTQMYUBE	InChI=1S/C34H62N8O4/c1-3-5-17-37-31(45)39-21-13-33(14-22-39,29(35)43)41-19-7-9-27(25-41)11-12-28-10-8-20-42(26-28)34(30(36)44)15-23-40(24-16-34)32(46)38-18-6-4-2/h27-28H,3-26H2,1-2H3,(H2,35,43)(H2,36,44)(H,37,45)(H,38,46)	N,N'-Dibutyl-N,N'-bis((4-piperidino-4-carbamoyl)piperidinocarbonyl)ethylenediamine	CCCCNC(=O)N1CCC(CC1)(C(=O)N)N2CCCC(C2)CCC3CCCN(C3)C4(CCN(CC4)C(=O)NCCCC)C(=O)N	2.200	218625	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(218625);DSSTox:(DTXSID10961335)	137506062338	647.498	204	3.401	860778019948861345	860777669044976848	860777669040782543	880	
1	1	0.148	0.148	-234.803	1.000	0.333	41.393	C29H40O6	[M + H3N + H]+	C29H44NO6+	LLCTZEXRKYOVJM	InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3	4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate	CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C	7.800	5317014;78384868	COCONUT:(CNP0259065);TeroMol:(TKC024026);SUPERNATURAL:(SN0208488);MESH:(5317014);PUBCHEM:(5317014 78384868);LOTUS:(Q105153421 Q105153422);PUBMED:(null)	279969862	502.317	204	3.405	860778038550599970	860777669523127560	860777669523127559	894	
1	1	0.173	0.173	-235.262	1.000	0.497	31.273	C29H40O6	[M + H]+	C29H41O6+	LLCTZEXRKYOVJM	InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3	4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate	CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C	7.800	5317014;78384868	COCONUT:(CNP0259065);TeroMol:(TKC024026);SUPERNATURAL:(SN0208488);MESH:(5317014);PUBCHEM:(5317014 78384868);LOTUS:(Q105153421 Q105153422);PUBMED:(null)	279969862	485.290	204	3.405	860778044544262048	860777669489573124	860777669489573123	893	
1	1	0.011	0.011	-242.804	0.984	0.500	53.247	C19H30O6	[M - H2O + H]+	C19H29O5+	SSUOGNQKOGHQIV	InChI=1S/C19H30O6/c1-13(8-9-24-16(4)20)10-18(22)11-15(3)19(23)7-6-14(2)12-25-17(5)21/h6,8,11,18-19,22-23H,7,9-10,12H2,1-5H3	12-(acetyloxy)-5,8-dihydroxy-2,6,10-trimethyldodeca-2,6,10-trien-1-yl acetate	CC(=CCOC(=O)C)CC(C=C(C)C(CC=C(C)COC(=O)C)O)O	2.400	163098602	COCONUT:(CNP0419634);SUPERNATURAL:(SN0354352);LotusExpanded;PUBCHEM:(163098602)	8593080322	337.201	204	3.407	860778046507196686	860777669149834460	860777669149834459	883	
1	1	0.391	0.391	-195.476	1.000	0.333	60.378	C24H30O6	[M + H3N + H]+	C24H34NO6+	YWEWWNPYDDHZDI	InChI=1S/C24H30O6/c1-13-5-7-17(9-15(13)3)23-27-12-20-22(30-23)21(19(26)11-25)29-24(28-20)18-8-6-14(2)16(4)10-18/h5-10,19-26H,11-12H2,1-4H3	(1R)-1-[(2R,4S,4aR,6R,8aR)-2,6-bis(3,4-dimethylphenyl)-4,4a,8,8a-tetrahydro-[1,3]dioxino[5,4-d][1,3]dioxin-4-yl]ethane-1,2-diol	CC1=C(C=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC(=C(C=C4)C)C)C(CO)O)C	2.800	76959163;76959164;76959165;76959166;134692573;137532627;137532628;137547921;137704511;29922409;93077267;93077268;93077269;93077270;98047440;98047442;98047444;11502517;18666587	NORMAN:(NS00077688);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(76959163 76959164 76959165 76959166 134692573 137532627 137532628 137547921 137704511 29922409 93077267 93077268 93077269 93077270 98047440 98047442 98047444 11502517 18666587);DSSTox:(DTXSID4051297);PUBCHEMANNOTATIONFOOD:(null)	137640542210	432.238	205	3.409	860778042472275349	860777669078531284	860777669078531283	881	
1	1	0.021	0.021	-502.467	1.000	0.333	227.763	C37H61N5O2	[M + H3N + H]+	C37H65N6O2+	YIOBARDOCCPCLG	InChI=1S/C37H61N5O2/c1-8-11-23-41(28-34(43)39-36-30(4)17-15-18-31(36)5)24-14-12-13-21-38-22-27-42(25-9-2,26-10-3)29-35(44)40-37-32(6)19-16-20-33(37)7/h15-20,38H,8-14,21-29H2,1-7H3,(H-,39,40,43,44)/p+1	2-[5-[Butyl-[2-(2,6-dimethylanilino)-2-oxoethyl]amino]pentylamino]ethyl-[2-(2,6-dimethylanilino)-2-oxoethyl]-dipropylazanium	CCCCN(CCCCCNCC[N+](CCC)(CCC)CC(=O)NC1=C(C=CC=C1C)C)CC(=O)NC2=C(C=CC=C2C)C	7.300	139407068	PUBCHEM:(139407068)	2	625.515	205	3.410	860778038915504597	860777669116280024	860777669116280023	882	
1	1	0.062	0.062	-480.141	0.995	0.997	106.249	C25H37FN4O2	[M + Na]+	C25H37FN4NaO2+	XZYKCQBEGCJHBP	InChI=1S/C25H37FN4O2/c1-17(2)23-13-19(18(3)12-20(23)15-27-10-11-30(4)5)14-24-28-29-25(32-24)16-31-22-8-6-21(26)7-9-22/h6-9,12,17,19-20,23,27H,10-11,13-16H2,1-5H3		CC1=CC(C(CC1CC2=NN=C(O2)COC3=CC=C(C=C3)F)C(C)C)CNCCN(C)C	4.000	75131725;45784035	COCONUT:(CNP0475334);SUPERNATURAL:(SN0444626);PUBCHEM:(75131725 45784035)	3145730	467.280	205	3.410	860778042593910218	860777669422464252	860777669422464251	891	
1	1	0.178	0.250	-174.125	1.000	1.000	70.265	C20H39NO2	[M + Na]+	C20H39NNaO2+	NNPTVHABBUVOGA	InChI=1S/C20H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h12-13,22H,2-11,14-19H2,1H3,(H,21,23)	(E)-N-(2-Hydroxyethyl)-6-octadeceneamide	CCCCCCCCCCCC=CCCCCC(=O)NCCO	6.300	132536469;132536470	LIPIDMAPS:(LMFA08040062);PUBCHEM:(132536469 132536470)	2147483650	348.287	205	3.420	860778018522797754	860777669615402260	860777669615402259	897	
1	3	0.067	0.067	-254.591	0.170	0.186	31.753	C38H74N4O6	[M + H]+	C38H75N4O6+	TZPRLJOLKYIAOP	InChI=1S/C38H74N4O6/c1-25(2)15-39(16-26(3)4)21-31(43)13-34-36(46)35(14-32(44)22-40(17-27(5)6)18-28(7)8)38(48)42(37(34)47)24-33(45)23-41(19-29(9)10)20-30(11)12/h25-35,43-45H,13-24H2,1-12H3	1,3,5-Tris[3-[bis(2-methylpropyl)amino]-2-hydroxypropyl]piperidine-2,4,6-trione	CC(C)CN(CC(C)C)CC(CC1C(=O)C(C(=O)N(C1=O)CC(CN(CC(C)C)CC(C)C)O)CC(CN(CC(C)C)CC(C)C)O)O	6.400	155382484	PUBCHEM:(155382484)	2	683.568	205	3.420	860778015758751129	860777669321800944	860777669321800943	888	
1	1	0.256	0.256	-93.204	1.000	1.000	61.562	C15H36N4	[M + Na]+	C15H36N4Na+	RDFFQNSSGZRTIX	InChI=1S/C15H36N4/c1-3-12(8-16)5-14(10-18)7-15(11-19)6-13(4-2)9-17/h12-15H,3-11,16-19H2,1-2H3	4,6-Bis(aminomethyl)-2,8-diethylnonane-1,9-diamine	CCC(CC(CC(CC(CC)CN)CN)CN)CN	0.400	58129799	PUBCHEM:(58129799)	2	295.283	205	3.420	860778018820593414	860777669355355380	860777669355355379	889	
1	1	0.141	0.141	-179.041	1.000	0.333	141.766	C19H32O	[M + H3N + H]+	C19H36NO+	NRFCIVIXNGDQTL	InChI=1S/C19H32O/c1-15(2)18-10-9-16(3)7-6-8-17(4)11-13-19(5,20)14-12-18/h7,11-12,14-15,18,20H,6,8-10,13H2,1-5H3	1,7,11-trimethyl-4-(propan-2-yl)cyclotrideca-2,7,11-trien-1-ol	CC1=CCCC(=CCC(C=CC(CC1)C(C)C)(C)O)C	4.700	162852813;162852814;162852815	COCONUT:(CNP0115350);TeroMol:(TKC162472 TKC162471);SUPERNATURAL:(SN0253083);PUBCHEM:(162852813 162852814 162852815)	11534338	294.279	205	3.421	860778038483491072	860777669393104120	860777669393104119	890	
1	1	0.064	0.149	-273.516	0.967	0.320	261.098	C43H72O4	[M + H3N + H]+	C43H76NO4+	JFPUWIXCTKDILT	InChI=1S/C43H72O4/c1-30(2)14-10-15-31(3)16-11-17-32(4)18-12-19-33(5)23-27-46-38(44)28-39(45)47-40-34(6)35-20-21-37-42(9)25-13-24-41(7,8)36(42)22-26-43(37,40)29-35/h23,30-32,35-37,40H,6,10-22,24-29H2,1-5,7-9H3	1-(3,7,11,15-tetramethylhexadec-2-en-1-yl) 5,5,9-trimethyl-14-methylidenetetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecan-15-yl propanedioate	CC(C)CCCC(C)CCCC(C)CCCC(=CCOC(=O)CC(=O)OC1C(=C)C2CCC3C1(C2)CCC4C3(CCCC4(C)C)C)C	14.700	162888872;162888873	COCONUT:(CNP0155585);TeroMol:(TKC168207);SUPERNATURAL:(SN0164156);PUBCHEM:(162888872 162888873);LOTUS:(Q105126816)	279969794	670.575	205	3.422	860778038919698921	860777668986256588	860777668986256587	879	
1	2	0.182	0.182	-175.472	0.060	0.500	46.985	C19H26O6	[M + H]+	C19H27O6+	HWLLDIMNUIOXAQ	InChI=1S/C19H26O6/c1-11(2)18(22)24-15-7-13(9-20)5-4-6-14(10-21)8-16-17(15)12(3)19(23)25-16/h6,13,15-17,20-21H,1,3-5,7-10H2,2H3	8Alpha-Methylacryloxy-14,15-Dihydroxy-3(4),11(13)-Germacradien-6,12-Olide	CC(=C)C(=O)OC1CC(CCC=C(CC2C1C(=C)C(=O)O2)CO)CO	1.600	163026209;102080493;44421660	COCONUT:(CNP0303865);TeroMol:(TKC043214 TKC075046);SUPERNATURAL:(SN0137380);PUBCHEM:(163026209 102080493 44421660);LOTUS:(Q105034696);PUBMED:(null)	279969858	351.180	205	3.422	860778038248609901	860777669942558012	860777669942558011	907	
1	1	0.017	0.017	-58.126	0.800	0.500	34.836	C9H18O5	[M - H2O + H]+	C9H17O4+	LZEZHCWAFOSRRG	InChI=1S/C9H19O5/c1-11-4-5-13-8-9-14-7-6-12-3-2-10/h10H,1-9H2/q+1		[CH2+]OCCOCCOCCOCCO	-1.000	71677770	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(71677770)	16777218	189.112	205	3.422	860778020166965178	860777669841894704	860777669841894703	904	
1	1	0.069	0.069	-473.089	0.955	0.227	63.548	C36H63NO5	[M + H3N + H]+	C36H67N2O5+	HOSNKDLFNWAXAS	InChI=1S/C36H63NO5/c1-3-5-7-9-11-12-13-14-15-17-23-29-35(41)34(31-38)37-36(42)30-24-28-33(40)27-22-19-18-21-26-32(39)25-20-16-10-8-6-4-2/h16,18-23,26-27,29,32-35,38-41H,3-15,17,24-25,28,30-31H2,1-2H3,(H,37,42)		CCCCCCCCCCCC=CC(C(CO)NC(=O)CCCC(C=CC=CC=CC(CC=CCCCCC)O)O)O	8.800	156997452	HMDB:(HMDB0289855);PUBCHEM:(156997452)	10	607.505	205	3.423	860778042266754421	860777669808340268	860777669808340267	903	
1	1	0.066	0.066	-363.671	0.999	0.333	213.459	C36H65NO7	[M + H3N + H]+	C36H69N2O7+	KCMDJPYIVKRHNX	InChI=1S/C36H65NO7/c1-3-5-7-8-9-10-11-12-13-14-19-23-32(40)31(28-38)37-35(42)24-20-16-15-18-22-30-33(41)27-36(43)44-34(30)26-25-29(39)21-17-6-4-2/h15,18-19,23,25-26,29-34,36,38-41,43H,3-14,16-17,20-22,24,27-28H2,1-2H3,(H,37,42)	Cer(d16:1/TXB2)	CCCCCCCCCCCC=CC(C(CO)NC(=O)CCCC=CCC1C(CC(OC1C=CC(CCCCC)O)O)O)O	7.100	156997453	HMDB:(HMDB0289856);PUBCHEM:(156997453)	10	641.510	205	3.423	860778043625709273	860777669254692072	860777669254692071	886	
