formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C8H17N5O3Se	[M - H2O - H]-	C8H14N5O2Se-	Alkaloids	0.314	Small peptides	0.601	Aminoacids	0.430	Organic acids and derivatives	0.749	Carboxylic acids and derivatives	0.539	Amino acids, peptides, and analogues	0.479	Amino acids and derivatives	0.477	Amino acids	0.513	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Organometallic compounds; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Amines; Organoselenium compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	286.038	34	0.572	849250717420606981	849250570095674007	849250570095674006	58	
1	C17H22N2OS2	[M - H]-	C17H21N2OS2-	Amino acids and Peptides	0.599	Nicotinic acid alkaloids	0.125	Pyridine alkaloids	0.124	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.764	Aralkylamines	0.802	Aralkylamines	0.802	Organic compounds; Organoheterocyclic compounds; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Trialkylamines; Amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	333.111	35	0.585	849250679470541787	849250570225697443	849250570225697442	61	
1	C9H19N4O3	[M - H2O - H]-	C9H16N4O2-	Amino acids and Peptides	0.984	Small peptides	0.998	Aminoacids	0.865	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.999	Amino acids and derivatives	0.999	Alpha amino acids	0.931	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	212.128	35	0.586	849250728439044211	849250570183754399	849250570183754398	60	
1	C13H22N3O6	[M - H2O - H]-	C13H19N3O5-	Fatty acids	0.211	Aminosugars and aminoglycosides	0.180	Aminosugars	0.064	Organic acids and derivatives	0.791	Carboxylic acids and derivatives	0.847	Amino acids, peptides, and analogues	0.542	Amino acids and derivatives	0.543	Amino acids and derivatives	0.543	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.134	35	0.589	849250683060866337	849250570276029095	849250570276029094	62	
1	C17H20N4O4	[M - H]-	C17H19N4O4-	Alkaloids	0.948	Nucleosides	0.022	Purine nucleosides	0.094	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.868	Alkyl aryl ethers	0.639	Alkyl aryl ethers	0.639	Organic compounds; Organoheterocyclic compounds; Pyrazoles; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	343.139	35	0.590	849250693043310650	849250570322166443	849250570317972138	63	
1	C9H21N4O3	[M - H2O - H]-	C9H18N4O2-	Amino acids and Peptides	0.977	Small peptides	0.992	Aminoacids	0.985	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.996	Amino acids and derivatives	0.995	Alpha amino acids	0.925	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	214.144	36	0.599	849250722160170781	849250570372498095	849250570372498094	64	
1	C8H19N4O3	[M - H2O - H]-	C8H16N4O2-	Amino acids and Peptides	0.984	Small peptides	0.995	Aminoacids	0.985	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.999	Amino acids and derivatives	0.999	Alpha amino acids	0.970	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Guanidines; Monoalkylamines; Amino fatty acids; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	200.128	36	0.601	849250712509076777	849250570141811355	849250570141811354	59	
1	C22H30F3NO3	[M - H2O - H]-	C22H27F3NO2-	Alkaloids	0.623	Pseudoalkaloids (transamidation)	0.029	Chalcones	0.016	Organic acids and derivatives	0.648	Carboxylic acids and derivatives	0.696	Amino acids, peptides, and analogues	0.627	Amino acids and derivatives	0.628	Amino acids	0.683	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Alkyl halides; Aromatic alcohols; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	394.200	37	0.611	849250684436598275	849250570427024051	849250570427024050	65	
1	C10H23N4O3	[M - H2O - H]-	C10H20N4O2-	Alkaloids	0.928	Guanidine alkaloids	0.226	Polyamines	0.112	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Guanidines	0.960			Guanidines	0.960	Organic compounds; Imines; Ethers; Organonitrogen compounds; Organooxygen compounds; Guanidines; Dialkyl ethers; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	228.160	37	0.624	849250668871534830	849250570473161399	849250570468967094	66	
1	C19H35NO8	[M - H]-	C19H34NO8-	Fatty acids	0.912	Spingolipids	0.062	Sphingoid bases	0.137	Lipids and lipid-like molecules	0.806	Fatty Acyls	0.861	Fatty acids and conjugates	0.507	Amino fatty acids	0.693	Amino fatty acids	0.693	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	404.228	39	0.654	849250689423626075	849250570624156355	849250570619962050	69	
1	C16H33N4O6	[M - H2O - H]-	C16H30N4O5-	Alkaloids	0.731	Guanidine alkaloids	0.208	Imidazole alkaloids	0.185	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.948	Amino acids, peptides, and analogues	0.750	Amino acids and derivatives	0.731	Amino acids and derivatives	0.731	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	358.223	40	0.674	849250675192351240	849250570754179791	849250570754179790	72	
1	C20H41NO3S2	[M - H2O - H]-	C20H38NO2S2-	Fatty acids	0.870	Spingolipids	0.211	Sphingoid bases	0.539	Organosulfur compounds	0.983	Sulfenyl compounds	0.800					Sulfenyl compounds	0.800	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amines; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	388.234	41	0.677	849250712613934388	849250570796122835	849250570796122834	73	
1	C14H29N4O5	[M - H2O - H]-	C14H26N4O4-	Alkaloids	0.477	Small peptides	0.545	Polyamines	0.086	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.899	Amino acids and derivatives	0.895	Alpha amino acids and derivatives	0.791	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	314.197	42	0.696	849250721665242859	849250570917757663	849250570917757662	76	
1	C7H14N3O3	[M - H2O - H]-	C7H11N3O2-	Amino acids and Peptides	0.858	Small peptides	0.956	Aminoacids	0.952	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.924	Amino acids and derivatives	0.922	Alpha amino acids	0.507	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	169.086	42	0.696	849250727205918718	849250570880008923	849250570880008922	75	
1	C24H36BNO4	[M - H2O - H]-	C24H33BNO3-	Terpenoids	0.267	Spingolipids	0.011	Pinane monoterpenoids	0.008	Benzenoids	0.999	Benzene and substituted derivatives	0.993					Benzene and substituted derivatives	0.993	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Boronic acid esters; Organometalloid compounds; Benzene and substituted derivatives; Benzenoids; Organoboron compounds; Aromatic alcohols; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	393.260	43	0.725	849250683140558134	849250571295245055	849250571291050750	84	
1	C18H35NO6	[M + Cl]-	C18H35ClNO6-	Fatty acids	0.885	Spingolipids	0.737	Sphingoid bases	0.674	Lipids and lipid-like molecules	0.573							Lipids and lipid-like molecules	0.573	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Polyols; Amines; Alkanolamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	396.215	43	0.725	849250688505073482	849250571332993795	849250571332993794	85	
1	C20H41NO8	[M - H2O - H]-	C20H38NO7-	Carbohydrates	0.257	Polyols	0.264	Amino cyclitols	0.337	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	1.000	Cyclic alcohols and derivatives	0.986	Aminocyclitols	0.603	Organic compounds; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; 1,2-aminoalcohols; Dialkylamines; Polyols; Amines; Secondary amines; Alkanolamines; Cyclitols and derivatives; Aminocyclitols and derivatives; Hydrocarbon derivatives; Aminocyclitols; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	404.265	44	0.733	849250743077166207	849250571496571667	849250571496571666	89	
1	C18H33NO5	[M - H2O - H]-	C18H30NO4-	Fatty acids	0.997	Spingolipids	0.843	Sphingoid bases	0.765	Lipids and lipid-like molecules	0.695	Fatty Acyls	0.788	Fatty acids and conjugates	0.585	Long-chain fatty acids	0.593	Long-chain fatty acids	0.593	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	324.218	44	0.734	849250675540478498	849250571538514711	849250571534320406	90	
1	C16H31N4O5	[M - H2O - H]-	C16H28N4O4-	Amino acids and Peptides	0.557	Small peptides	0.462	Tripeptides	0.601	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.925	Amino acids and derivatives	0.914	Alpha amino acid amides	0.730	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	340.213	44	0.734	849250677377583866	849250571047781099	849250571047781098	79	
1	C20H41NO7	[M - H2O - H]-	C20H38NO6-	Fatty acids	0.859	Spingolipids	0.440	Sphingoid bases	0.602	Lipids and lipid-like molecules	0.740							Lipids and lipid-like molecules	0.740	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Cyclic alcohols and derivatives; Secondary alcohols; 1,2-aminoalcohols; Polyols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	388.270	44	0.738	849250737880423296	849250571618206495	849250571614012190	92	
1	C18H31NO5	[M - H2O - H]-	C18H28NO4-	Fatty acids	0.982	Ornithine alkaloids	0.135	Piperidine alkaloids	0.080	Lipids and lipid-like molecules	0.894	Fatty Acyls	0.949	Fatty acids and conjugates	0.941	Medium-chain fatty acids	0.512	Medium-chain fatty acids	0.512	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	322.202	44	0.738	849250728208357451	849250571005838055	849250571005838054	78	
