structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	6	0.072	0.072	-235.953	0.028	0.026	5.761	C14H27N7O2	[M + Cl]-	C14H27ClN7O2-	WJHRBHQDCMFPFW	InChI=1S/C14H27N7O2/c1-5-20(6-2)9-7-8-15-13(22)11-21-16-10-12(18-21)17-14(23)19(3)4/h10H,5-9,11H2,1-4H3,(H,15,22)(H,17,18,23)	N-[3-(diethylamino)propyl]-2-[4-(dimethylcarbamoylamino)triazol-2-yl]acetamide	CCN(CC)CCCNC(=O)CN1N=CC(=N1)NC(=O)N(C)C	0.300	112520142	PUBCHEM:(112520142)	2	360.194	43	0.725	849250674613537255	849250571169415923	849250571165221618	81	
1	1	0.141	0.141	-348.082	1.000	0.054	97.184	C24H36BNO4	[M - H2O - H]-	C24H33BNO3-	KVFIZISCTNXAAT	InChI=1S/C24H36BNO4/c1-7-9-11-16-22(25-29-23(3,4)24(5,6)30-25)20(14-10-8-2)17-19-13-12-15-21(18-19)26(27)28/h12-13,15-18H,7-11,14H2,1-6H3	1-(3-Nitrophenyl)-2-butyl-3-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1,3-octadiene	B1(OC(C(O1)(C)C)(C)C)C(=CCCCC)C(=CC2=CC(=CC=C2)[N+](=O)[O-])CCCC	7.355	10764205	PUBCHEM:(10764205)	2	393.260	43	0.725	849250683140558134	849250571295245055	849250571291050750	84	
1	1	0.213	0.213	-157.157	0.999	0.185	122.436	C18H35NO6	[M + Cl]-	C18H35ClNO6-	DXCKMJPHMHKMRS	InChI=1S/C18H35NO6/c20-12-9-7-5-3-1-2-4-6-8-10-17(24)19-14-16(23)18(25)15(22)11-13-21/h12,15-16,18,21-23,25H,1-11,13-14H2,(H,19,24)	12-oxo-N-(2,3,4,6-tetrahydroxyhexyl)dodecanamide	C(CCCCCC(=O)NCC(C(C(CCO)O)O)O)CCCCC=O	0.700	143672392	PUBCHEM:(143672392)	2	396.215	43	0.725	849250688505073482	849250571332993795	849250571332993794	85	
1	1	0.028	0.028	-260.986	0.995	0.001	25.569	C18H33NO5	[M - H2O - H]-	C18H30NO4-	CMHLWFDIUYEHTJ	InChI=1S/C18H33NO5/c20-12-8-10-14(22)9-6-4-2-1-3-5-7-11-15-17(23)18(24)16(13-21)19-15/h16-18,20-21,23-24H,1-13H2	Broussonetine U1	C(CCCCC1=NC(C(C1O)O)CO)CCCCC(=O)CCCO	1.000	85292281;162939800;10860839	COCONUT:(CNP0210096);SUPERNATURAL:(SN0049680);PUBCHEM:(85292281 162939800 10860839);LOTUS:(Q104964548 Q104964550);KNAPSACK:(CMHLWFDIUYEHTJ-UHFFFAOYSA-N)	271581202	324.218	44	0.734	849250675540478498	849250571538514711	849250571534320406	90	
1	1	0.136	0.136	-345.377	1.000	0.500	125.857	C20H41NO7	[M - H2O - H]-	C20H38NO6-	DPWCKNBRWVMEPY	InChI=1S/C20H41NO7/c1-3-5-6-7-8-9-10-12-18(25)27-13-14-28-20(26)19(16(23)15-22)21-17(24)11-4-2/h3,16-26H,1,4-15H2,2H3	(2R,3R)-3-(1-hydroxybutylamino)-4-[2-(1-hydroxydec-9-enoxy)ethoxy]butane-1,2,4-triol	CCCC(NC(C(CO)O)C(O)OCCOC(CCCCCCCC=C)O)O	1.900	156656654	PUBCHEM:(156656654)	2	388.270	44	0.738	849250737880423296	849250571618206495	849250571614012190	92	
1	1	0.033	0.033	-247.138	1.000	0.500	60.559	C18H31NO5	[M - H2O - H]-	C18H28NO4-	XFQUDOYKQFPARC	InChI=1S/C18H31NO5/c1-2-3-4-5-6-7-8-9-10-11-15(19-14-18(23)24)16(20)12-13-17(21)22/h11,19H,2-10,12-14H2,1H3,(H,21,22)(H,23,24)	5-(Carboxymethylamino)-4-oxohexadec-5-enoic acid	CCCCCCCCCCC=C(C(=O)CCC(=O)O)NCC(=O)O	4.800	20838921;73717317	NORMAN:(NS00061590);PUBCHEM:(20838921 73717317)	262146	322.202	44	0.738	849250728208357451	849250571005838055	849250571005838054	78	
1	1	0.010	0.137	-242.749	0.996	0.993	16.143	C18H35NO4	[M + Cl]-	C18H35ClNO4-	MEBGWARYKGRMGO	InChI=1S/C18H35NO4/c1-2-3-4-5-8-11-14-17(19(22)23)15-12-9-6-7-10-13-16-18(20)21/h15,22-23H,2-14,16H2,1H3,(H,20,21)		CCCCCCCCC(=CCCCCCCCC(=O)O)N(O)O	6.000	163147606	COCONUT:(CNP0456361);SUPERNATURAL:(SN0223072);PUBCHEM:(163147606)	3145730	364.226	46	0.768	849250681425087598	849250571744035627	849250571739841322	95	
1	1	-Infinity	-Infinity	-371.912	1.000	0.498	50.987	C18H35ClN2O6	[M - H2O - H]-	C18H32ClN2O5-	QFMZAILDUGIQNO	InChI=1S/C18H35ClN2O6/c1-17(2)16(22)20(18(3,4)21(17)19)6-7-24-10-11-26-14-15-27-13-12-25-9-8-23-5/h6-15H2,1-5H3	1-Chloro-3-[2-[2-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethoxy]ethyl]-2,2,5,5-tetramethylimidazolidin-4-one	CC1(C(=O)N(C(N1Cl)(C)C)CCOCCOCCOCCOCCOC)C	0.500	87691445	PUBCHEM:(87691445)	2	391.200	46	0.771	849250715969377745	849250571815338803	849250571815338802	97	
1	1	0.029	0.029	-186.024	0.382	0.379	6.597	C18H32F3N5O	[M - H]-	C18H31F3N5O-	LQIOHDFFBIBCLJ	InChI=1S/C18H32F3N5O/c1-13(2)26-15(27)10-25(11-17(26,3)4)16(22-5)23-8-14-6-7-24(9-14)12-18(19,20)21/h13-14H,6-12H2,1-5H3,(H,22,23)	N',3,3-trimethyl-5-oxo-4-propan-2-yl-N-[[1-(2,2,2-trifluoroethyl)pyrrolidin-3-yl]methyl]piperazine-1-carboximidamide	CC(C)N1C(=O)CN(CC1(C)C)C(=NC)NCC2CCN(C2)CC(F)(F)F	2.000	120051639	PUBCHEM:(120051639)	2	390.249	49	0.813	849250733870668344	849250571932779327	849250571932779326	100	
1	1	0.054	0.105	-192.143	0.481	0.450	13.961	C17H36NO5P	[M - H2O - H]-	C17H33NO4P-	VITGNIYTXHNNNE	InChI=1S/C17H36NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(19)16(18)15-23-24(20,21)22/h13-14,16-17,19H,2-12,15,18H2,1H3,(H2,20,21,22)	(2S,3R,4E)-2-Azaniumyl-3-hydroxyheptadec-4-en-1-yl hydrogen phosphate	CCCCCCCCCCCCC=CC(C(COP(=O)(O)O)N)O	1.400	75228669;75228670;156026024;5283559;102211085;102379749;3247039;46891769	PUBCHEMANNOTATIONBIO;CHEBI:(184163);LIPIDMAPS:(LMSP01050007);PUBCHEM:(75228669 75228670 156026024 5283559 102211085 102379749 3247039 46891769);DSSTox:(DTXSID30677067)	139603214370	346.215	49	0.823	849250732813703600	849250572213797723	849250572213797722	107	
1	1	-Infinity	-Infinity	-419.528	1.000	0.000	10.654	C25H32NO	[M - H2O - H]-	C25H29N-	QYXQWDYQZAJRHC	InChI=1S/C25H32NO/c1-19(22-17-24(2,3)26(27)25(4,5)18-22)23(21-14-10-7-11-15-21)16-20-12-8-6-9-13-20/h6-16,19,22H,17-18H2,1-5H3	[2,2,6,6-Tetramethyl-4-(1-methyl-2,3-diphenyl-2-propenyl)piperidinooxy]radical	CC(C1CC(N(C(C1)(C)C)[O])(C)C)C(=CC2=CC=CC=C2)C3=CC=CC=C3	6.600	102363007	PUBCHEM:(102363007)	2	343.232	50	0.829	849250717659682364	849250572771640211	849250572771640210	121	
1	3	0.015	0.015	-362.608	0.033	0.186	2.884	C15H19NOS2	[M + Br]-	C15H19BrNOS2-	JYYQBQLDJQFEIR	InChI=1S/C15H19NOS2/c1-3-4-10-13-14(17)16(15(18)19-13)11(2)12-8-6-5-7-9-12/h5-9,11,13H,3-4,10H2,1-2H3	5-Butyl-3-(alpha-methylbenzyl)rhodanine	CCCCC1C(=O)N(C(=S)S1)C(C)C2=CC=CC=C2	4.600	211708	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(211708);DSSTox:(DTXSID20946259)	137506062338	372.010	50	0.833	849250749674806499	849250572696142731	849250572696142730	119	
1	1	0.147	0.147	-353.405	1.000	0.497	82.430	C19H36N2O8	[M - H2O - H]-	C19H33N2O7-	RNMJFVSFZHLKCO	InChI=1S/C19H36N2O8/c1-3-4-5-6-8-11-14-17(28-20(23)24)18(29-21(25)26)15-12-9-7-10-13-16-19(22)27-2/h17-18H,3-16H2,1-2H3	methyl (9R)-9,10-dinitrooxyoctadecanoate	CCCCCCCCC(C(CCCCCCCC(=O)OC)O[N+](=O)[O-])O[N+](=O)[O-]	7.400	140425584	PUBCHEM:(140425584)	2	401.229	50	0.835	849250732847258052	849250572251546463	849250572251546462	108	
1	6	0.405	0.405	-251.809	0.010	0.001	16.253	C19H35NO6	[M - H]-	C19H34NO6-	ULLMWXPSQSZINF	InChI=1S/C19H35NO6/c1-20(2,3)15-16(14-18(23)24)26-19(25)13-11-9-7-5-4-6-8-10-12-17(21)22/h16H,4-15H2,1-3H3,(H-,21,22,23,24)/p+1	O-(11-carboxyundecanoyl)carnitine	C[N+](C)(C)CC(CC(=O)O)OC(=O)CCCCCCCCCCC(=O)O	3.100	145720503;145720504;71464543;71464544	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0240775);CHEBI:(73064 165603);LIPIDMAPS:(LMFA07070083);PUBCHEM:(145720503 145720504 71464543 71464544)	2164260906	372.239	52	0.859	849250679294380969	849250572813583255	849250572813583254	122	
1	1	0.040	0.040	-230.685	0.133	0.172	3.440	C18H30N8O	[M - H]-	C18H29N8O-	SJDWSVGEFCXILI	InChI=1S/C18H30N8O/c1-5-6-25-13-19-21-17(25)12-23(4)10-15-9-16-11-24(7-8-26(16)22-15)18(27)20-14(2)3/h9,13-14H,5-8,10-12H2,1-4H3,(H,20,27)	2-[[methyl-[(4-propyl-1,2,4-triazol-3-yl)methyl]amino]methyl]-N-propan-2-yl-6,7-dihydro-4H-pyrazolo[1,5-a]pyrazine-5-carboxamide	CCCN1C=NN=C1CN(C)CC2=NN3CCN(CC3=C2)C(=O)NC(C)C	-0.400	56909452	PUBCHEM:(56909452)	2	373.243	52	0.868	849250680506534968	849250572893275039	849250572893275038	124	
1	1	0.056	0.056	-480.455	0.703	0.500	83.155	C28H52N2O8	[M - H]-	C28H51N2O8-	LBDWOAGGEDFQTL	InChI=1S/C28H52N2O8/c1-4-20(17-32)5-7-23(37-18(2)33)15-24(38-19(3)34)8-6-21-13-27(36-12-11-31)26(35)16-25(21)22-9-10-30-28(29)14-22/h20-28,30-32,35H,4-17,29H2,1-3H3	[5-Acetyloxy-1-[2-(2-aminopiperidin-1-ium-4-yl)-4-hydroxy-5-(2-hydroxyethoxy)cyclohexyl]-8-(hydroxymethyl)decan-3-yl] acetate	CCC(CCC(CC(CCC1CC(C(CC1C2CCNC(C2)N)O)OCCO)OC(=O)C)OC(=O)C)CO	1.500	163130364;163130365;163130366;163130367	COCONUT:(CNP0445478);SUPERNATURAL:(SN0097968);PUBCHEM:(163130364 163130365 163130366 163130367)	3145730	543.365	52	0.871	849250711502443734	849250572989744039	849250572989744038	126	
1	1	0.087	0.087	-324.628	0.522	0.645	5.259	C21H31NO2	[M + Cl]-	C21H31ClNO2-	FRZIQVNLLGECCX	InChI=1S/C21H31NO2/c1-21-10-9-17-16-6-4-15(24)13-14(16)3-5-18(17)19(21)7-8-20(21)22-11-2-12-23/h4,6,13,17-20,22-24H,2-3,5,7-12H2,1H3	Prolame	CC12CCC3C(C1CCC2NCCCO)CCC4=C3C=CC(=C4)O	4.190	127441	BloodExposome:(127441);MESH:(127441);PUBCHEM:(127441);DSSTox:(DTXSID40912431);PUBMED:(null)	137443147846	364.207	52	0.872	849250684646313501	849250572935218083	849250572931023778	125	
1	4	0.308	0.308	-210.713	0.140	0.150	6.228	C24H35NO3	[M - H2O - H]-	C24H32NO2-	KXBXJDAVBNHVKW	InChI=1S/C24H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-23(26)25-22-24(27)28/h10-21H,2-9,22H2,1H3,(H,25,26)(H,27,28)	Docosahexaenoylglycine	CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)NCC(=O)O	7.400	53442581;77519575	CHEBI:(184045);PUBCHEM:(53442581 77519575);PUBMED:(null)	98	366.241	59	0.981	849250726551607261	849250573312705479	849250573312705478	134	
1	1	0.036	0.036	-105.837	0.919	0.537	64.332	C20H42O4S	[M - H]-	C20H41O4S-	CXJPLERGFLFFDX	InChI=1S/C20H42O4S/c1-2-3-14-17-20(21)18-15-12-10-8-6-4-5-7-9-11-13-16-19-25(22,23)24/h20-21H,2-19H2,1H3,(H,22,23,24)	15-Hydroxyicosane-1-sulfonic acid	CCCCCC(CCCCCCCCCCCCCCS(=O)(=O)O)O	7.100	101814376	PUBCHEM:(101814376)	2	377.274	60	1.001	849250735011519116	849250573274956739	849250573274956738	133	
1	1	0.344	0.344	-416.765	1.000	0.177	24.160	C26H30N4O5	[M - H2O - H]-	C26H27N4O4-	YSMUBCPALREUPQ	InChI=1S/C26H30N4O5/c1-33-22-10-8-17(14-23(22)34-2)12-13-27-24(31)11-9-21-26(32)28-25(30-29-21)19-4-3-5-20(15-19)35-16-18-6-7-18/h3-5,8,10,14-15,18H,6-7,9,11-13,16H2,1-2H3,(H,27,31)(H,28,30,32)	3-{3-[3-(cyclopropylmethoxy)phenyl]-5-oxo-2,5-dihydro-1,2,4-triazin-6-yl}-N~1~-(3,4-dimethoxyphenethyl)propanamide	COC1=C(C=C(C=C1)CCNC(=O)CCC2=NN=C(NC2=O)C3=CC(=CC=C3)OCC4CC4)OC	2.800	135868505	SUPERNATURAL:(SN0459099);PUBCHEM:(135868505)	1048578	459.202	61	1.019	849250687724932840	849250573472089047	849250573472089046	138	
1	1	0.045	0.084	-74.661	1.000	0.499	116.020	C18H33NO4	[M - H2O - H]-	C18H30NO3-	WRADPCFZZWXOTI	InChI=1S/C18H33NO4/c1-2-3-4-5-8-11-14-17(19(22)23)15-12-9-6-7-10-13-16-18(20)21/h15H,2-14,16H2,1H3,(H,20,21)	(Z)-10-nitrooctadec-9-enoate	CCCCCCCCC(=CCCCCCCCC(=O)O)[N+](=O)[O-]	6.700	53394576;53442606;137699803;117819012;49820522;24836820	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00096553);HMDB:(HMDB0062737 HMDB0247556);BloodExposome:(53394576 24836820);CHEBI:(86285);LIPIDMAPS:(LMFA01120003);SUPERNATURAL:(SN0417669);MESH:(24836820 53394576);PUBCHEM:(53394576 53442606 137699803 117819012 49820522 24836820);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	2203320430	308.223	62	1.028	849250687343251117	849250573635666919	849250573631472614	142	
1	2	0.038	0.038	-314.981	0.097	0.483	8.811	C18H32N2O6	[M - H]-	C18H31N2O6-	DMJBIYDCCUIVGN	InChI=1S/C18H32N2O6/c1-17(2,3)25-15(23)19-13(14(21)22)11-12-7-9-20(10-8-12)16(24)26-18(4,5)6/h12-13H,7-11H2,1-6H3,(H,19,23)(H,21,22)	2-{[(tert-butoxy)carbonyl]amino}-3-{1-[(tert-butoxy)carbonyl]piperidin-4-yl}propanoic acid	CC(C)(C)OC(=O)NC(CC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)O	2.500	21899582;27281612;27281614	COCONUT:(CNP0046534);PUBCHEM:(21899582 27281612 27281614)	2097154	371.218	62	1.029	849250681521556637	849250573681804267	849250573681804266	143	
1	2	0.086	0.133	-321.029	0.105	0.499	37.498	C19H35NO6	[M - H2O - H]-	C19H32NO5-	ULLMWXPSQSZINF	InChI=1S/C19H35NO6/c1-20(2,3)15-16(14-18(23)24)26-19(25)13-11-9-7-5-4-6-8-10-12-17(21)22/h16H,4-15H2,1-3H3,(H-,21,22,23,24)/p+1	O-(11-carboxyundecanoyl)carnitine	C[N+](C)(C)CC(CC(=O)O)OC(=O)CCCCCCCCCCC(=O)O	3.100	145720503;145720504;71464543;71464544	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0240775);CHEBI:(73064 165603);LIPIDMAPS:(LMFA07070083);PUBCHEM:(145720503 145720504 71464543 71464544)	2164260906	354.228	62	1.032	849250698017755676	849250573761496051	849250573761496050	145	
1	1	0.009	0.009	-173.536	0.274	0.271	10.278	C14H27N7O	[M + Cl]-	C14H27ClN7O-	GEWOFEPIJRKZEE	InChI=1S/C14H27N7O/c1-4-7-16-13(22)10-18-14(15-6-3)17-8-9-21-11-19-20-12(21)5-2/h11H,4-10H2,1-3H3,(H,16,22)(H2,15,17,18)	2-[[ethylamino-[2-(3-ethyl-1,2,4-triazol-4-yl)ethylamino]methylidene]amino]-N-propylacetamide	CCCNC(=O)CN=C(NCC)NCCN1C=NN=C1CC	0.200	111701401	PUBCHEM:(111701401)	2	344.199	62	1.032	849250734076189277	849250573723747311	849250573723747310	144	
1	6	0.302	0.302	-208.961	0.114	0.212	8.295	C19H37NO6	[M - H]-	C19H36NO6-	JUYVPLSBMNUATE	InChI=1S/C19H37NO6/c1-14(2)11-9-7-5-3-4-6-8-10-12-15(21)17(24)18(25)19(26)20-13-16(22)23/h14-15,17-18,21,24-25H,3-13H2,1-2H3,(H,20,26)(H,22,23)	2-[(2,3,4-Trihydroxy-15-methylhexadecanoyl)amino]acetic acid	CC(C)CCCCCCCCCCC(C(C(C(=O)NCC(=O)O)O)O)O	3.700	164519613	LIPIDMAPS:(LMFA08020378);PUBCHEM:(164519613)	2147483650	374.255	62	1.035	849250732620765577	849250573836993531	849250573836993530	147	
1	9	0.026	0.026	-221.888	0.012	0.012	2.758	C21H36N4S	[M - H]-	C21H35N4S-	HODQKEDWOFDTLF	InChI=1S/C21H36N4S/c1-15(2)9-20-14-26-21(22-20)11-18(6)8-7-17(5)10-19-13-25(24-23-19)12-16(3)4/h13-18H,7-12H2,1-6H3	2-[2,5-Dimethyl-6-[1-(2-methylpropyl)triazol-4-yl]hexyl]-4-(2-methylpropyl)-1,3-thiazole	CC(C)CC1=CSC(=N1)CC(C)CCC(C)CC2=CN(N=N2)CC(C)C	6.600	130306055	PUBCHEM:(130306055)	2	375.258	62	1.038	849250737913977756	849250573904102399	849250573904102398	148	
1	2	-Infinity	-Infinity	-278.446	0.262	0.000	34.433	C31H61NO7Si	[M - H]-	C31H60NO7Si-	OYXGAALVEDCAQP	InChI=1S/C31H61NO7Si/c1-27(2,3)37-24(33)16-19-31(20-17-25(34)38-28(4,5)6,21-18-26(35)39-29(7,8)9)32-22-15-23-36-40(13,14)30(10,11)12/h32H,15-23H2,1-14H3	Ditert-butyl 4-[3-[tert-butyl(dimethyl)silyl]oxypropylamino]-4-[3-[(2-methylpropan-2-yl)oxy]-3-oxopropyl]heptanedioate	CC(C)(C)OC(=O)CCC(CCC(=O)OC(C)(C)C)(CCC(=O)OC(C)(C)C)NCCCO[Si](C)(C)C(C)(C)C	7.341	142448903	PUBCHEM:(142448903)	2	586.414	63	1.043	849250704657339185	849250574025737223	849250574021542918	150	
1	2	0.070	0.070	-431.252	0.268	0.500	109.307	C28H50N2O7	[M - H]-	C28H49N2O7-	TUCKWWCORIKOGI	InChI=1S/C28H50N2O7/c1-17(31)36-22(15-23(37-18(2)32)12-21-6-4-5-7-25(21)33)9-8-19-13-27(35-3)26(34)16-24(19)20-10-11-30-28(29)14-20/h19-28,30,33-34H,4-16,29H2,1-3H3	[5-Acetyloxy-1-[2-(2-aminopiperidin-1-ium-4-yl)-4-hydroxy-5-methoxycyclohexyl]-6-(2-hydroxycyclohexyl)hexan-3-yl] acetate	CC(=O)OC(CCC1CC(C(CC1C2CCNC(C2)N)O)OC)CC(CC3CCCCC3O)OC(=O)C	2.400	163181146;163181147;163181148;163181149	COCONUT:(CNP0477340);SUPERNATURAL:(SN0467408);PUBCHEM:(163181146 163181147 163181148 163181149)	3145730	525.354	63	1.043	849250711158510768	849250573962822659	849250573962822658	149	
